,time,androidSensorAccelerometerMean,androidSensorAccelerometerMin,androidSensorAccelerometerMax,androidSensorAccelerometerStd,androidSensorGyroscopeMean,androidSensorGyroscopeMin,androidSensorGyroscopeMax,androidSensorGyroscopeStd,soundMean,soundMin,soundMax,soundStd,target
605,172,9.85294051589,8.40654305523999,11.2216375038,0.585673203654,0.0630869978452,0.00958738006667,0.0941840796823,0.0271970126326,0,0,0,0,Car
606,3,9.82010767289999,9.22377886075,10.3391108597,0.246461888247,0.0431801551022,0.0101059858856,0.156695293567,0.027448248159,0,0,0,0,Bus
607,76,9.76652036246,9.15743810846,10.3364252369,0.174915935769,0.0468306258404,0.0026093544661,0.171086907287,0.0283747126541,0,0,0,0,Train
608,37,9.92057665654,5.09844232161,12.1737183454,1.44570937343999,0.0559964706227,0.0359113959383,0.0760815453071,0.02840458502,0,0,0,0,Car
609,45,9.90075949332,8.77703850873,10.910309973,0.312779113196,0.0772552807624,0.0119575637679,0.140989671767,0.0284535475728,0,0,0,0,Car
610,4,9.79378656583,9.52855947552999,10.1616220202,0.148809060636,0.0314434899328,0.0031957935,0.161727354115,0.0289575566927,0,0,0,0,Bus
611,3,9.94558301732,8.3648359174,12.5037781472,0.523132143874,0.0319058210486,0,0.121729481975,0.0291648793251,0,0,0,0,Car
612,27,9.78606221518,8.21009765487,13.2523254389,1.07519895209999,0.0550122683992,0.0119575637679,0.0998625028973,0.0293388351492,0,0,0,0,Car
613,8,9.97047897814,9.65508497673,10.3563061461,0.206373518576,0.0580949569396,0.0265462539461,0.160041583701,0.0297523419589,0,0,0,0,Car
614,112,9.85451484682,9.6639809156,10.0190423309,0.0908101656491,0.0451676583084,0.00818245138981,0.143984186388,0.029990125438,0,0,0,0,Still
615,27,9.69737476343,8.86254299084,10.420052533,0.242910297276,0.0441946698303,0.0010652645,0.1593273858,0.0302123683665,0,0,0,0,Train
616,34,9.81796924894,5.21229083821,14.2020686265,1.8021249769,0.0737330733269,0.0522495143536,0.0952166323001,0.030382340468,0,0,0,0,Car
617,5,10.5551812262,4.73421748368,17.0307421337,2.72787324312,0.0460170801083,0.024219863979,0.0678142962375,0.030825918672,0,0,0,0,Car
618,344,9.71959117291,8.08431120211,10.3567670692,0.321519731109,0.0441007345985,0.0221601838434,0.0660412853535,0.0310286244437,0,0,0,0,Still
619,30,9.87709121281,9.64176274402,10.2112156099,0.0599463861098,0.016592377754,0.0010652645,0.232991136732,0.0315583409003,0,0,0,0,Bus
620,7,9.25013104956,8.51414326826,9.89310283608,0.425449557487,0.0680491454019,0.0263569816219,0.157323003495,0.0319115006414,0,0,0,0,Car
621,4,9.34277855541,7.87377487322,10.6982436288,0.776493303118,0.0624628462222,0.0170907297668,0.133736671032,0.033151848507,0,0,0,0,Car
622,14,9.36124337263,9.0523055108,10.0161599746,0.29542760971,0.0856375430473,0.0576723003102,0.122299717862,0.033179862048,0,0,0,0,Bus
623,25,9.34559377955,9.12428194197,9.59177787742,0.171998256459,0.132624259363,0.0736509191039,0.160946052062,0.0338711304101,0,0,0,0,Bus
624,30,10.2117590975,7.57452174563999,13.2170829107999,1.3136511461,0.112279886503,0.0731509552277,0.135104833104,0.0340431444371,0,0,0,0,Car
625,46,9.80112249812,8.88044541659,10.8324588953,0.301769355474,0.0635909971475,0.00238200383602,0.282520104407,0.0346170392726,0,0,0,0,Train
626,20,9.25770729183,8.91334564798,9.54800224577,0.198221617921,0.254738251722,0.215224494966,0.285207053797,0.0358573289443,0,0,0,0,Bus
627,49,9.80835897507,8.46982835707,10.9871070034999,0.388381700015,0.0430970004446,0.00682102065811,0.180083260425,0.0361544796467,0,0,0,0,Bus
628,21,9.22161431788,8.68558690715,9.84086731237,0.324471478302,0.0977505556761,0.0406691281565,0.135308002053999,0.0364664818034,0,0,0,0,Bus
629,4,9.82134795036999,8.69876297922,11.1723510655,0.374219209823,0.0689037525344,0.0105455803926,0.200275386417,0.0370283934395,0,0,0,0,Bus
630,51,9.71803913911,8.8173386691,10.9950114113,0.324542920463,0.0715330731452,0.0075325570221,0.248083139137,0.0374554924458,0,0,0,0,Train
631,7,9.81525907142,8.66860994973,10.8374110455,0.363237506666,0.0858797602031,0.0149895996645,0.201560310374,0.0381828157342,0,0,0,0,Bus
632,13,9.3030419337,9.04899232622,9.82824109008,0.207225971226,0.0798601528152,0.0511289483049,0.154311592523,0.0385426664461,0,0,0,0,Bus
633,27,9.80745163434,9.33724253056999,10.1261274675,0.138825311179,0.0315455993926,0.0010652645,0.173078435475,0.0391103318908,0,0,0,0,Bus
634,16,9.8926852778,6.92408429622,12.5914472469,1.68488445379999,0.0573501513143,0.0296253892809,0.0850749133476,0.0392087344811,0,0,0,0,Car
635,117,9.77000989683,9.31464192029,10.6240792759,0.404480213589,0.0604105694689,0.0274912536233,0.147906894836,0.0393014901516,0,0,0,0,Car
636,39,10.1840446777,9.38953780536,11.1051910387,0.49640573614,0.122067513562,0.0268137907331,0.169848093494,0.0398932537622,0,0,0,0,Car
637,40,10.0130581694,6.98565908371,12.8087344819,0.480071252932,0.118026547224,0.0364220766664,0.288951881928,0.0406736025869,0,0,0,0,Car
638,34,10.4832671551,8.72434452376,13.3788535554,1.12886454823,0.101311047048,0.0407589509683,0.129486140729999,0.0407790619308,0,0,0,0,Car
639,70,9.79781728925,9.12252777616,10.9109757898,0.222921112596,0.0547656091792,0.0026093544661,0.355421778786,0.0410484291547,0,0,0,0,Train
640,5,9.7767461721,9.4001298837,10.1942262863,0.156035245397999,0.0349519977077,0.0052187089322,0.222813504894,0.0410636467771,0,0,0,0,Bus
641,50,9.80023235002,9.22128793857,10.9497457604999,0.414686037949,0.0587594631356,0.00611947865538,0.120417299354,0.0415450076786,0,0,0,0,Car
642,41,9.89343036489,8.75842578018999,10.9375262396,0.318919254063,0.0780390108834,0.00583469378102,0.353531403546,0.0416889939169,0,0,0,0,Train
643,19,9.70604580677,8.32288939673999,11.1036393332999,0.327353150726,0.0508014096554,0.00150651150341,0.320051263242,0.0419697931052,0,0,0,0,Train
644,64,9.82789666021,8.18339075504,10.9981868046,0.428020329781,0.0485080138459,0.00384086569348,0.235637851332,0.0423499557365,0,0,0,0,Bus
645,12,9.83310794426,9.21031725045,10.5087392947,0.217925791697,0.0471019271866,0.0048816552064,0.198565411935,0.0428229907766,0,0,0,0,Bus
646,48,9.7695627004,7.95690025191,10.657914309,0.43488532713,0.0516979440888,0.00878439610544,0.24045262694,0.0431923305653,0,0,0,0,Bus
647,19,9.31496201694,8.95937454571,9.69264657461,0.275326219432,0.0837133971161,0.0245349096935,0.161820591565,0.0444357415838,0,0,0,0,Bus
648,107,9.80166595834,8.44313228824,11.1182250614,0.688515179365,0.0654345854802,0.0366085380149,0.117111279354,0.0448529471912,0,0,0,0,Car
649,12,9.88303805841,8.65925722213999,10.7597969025,0.322699716355,0.0604589911367,0.0018450922375,0.255707858003,0.0449948698333,0,0,0,0,Bus
650,158,9.77652562873,7.74430532341,13.0825403667,1.08905795391,0.0610126605103,0.0200993694439,0.220213633763,0.0451022064595,0,0,0,0,Car
651,39,9.80593521283,8.77498433049999,10.8577264647,0.418396188813,0.0817180120398,0.0031957935,0.369358088632,0.0453196629942,0,0,0,0,Train
652,26,9.80438525045,8.81272721774,10.5724069326,0.262507105648,0.0894838004407,0.00775524214039,0.298644741885,0.0464776814856,0,0,0,0,Train
653,7,9.80289670806,6.26980403953,15.5435482257999,0.987967150024,0.0587882512941,0.00384086569348,0.396600407924,0.0480704452819,0,0,0,0,Car
654,46,9.6330593648,6.65935210242,14.1486168105,2.34319207426,0.0560535059644,0.0214760625272,0.112432396336,0.0492416590024,0,0,0,0,Car
655,22,9.7601746878,6.76863058084,10.8693130034999,1.02571681911,0.0754872549029,0.0161555350281,0.146527120186,0.0507436852294,0,0,0,0,Car
656,6,9.6145682553,5.99750511651,14.0757758061,2.20184156639,0.113422986908,0.0773848389881,0.149461134828,0.0509656375512,0,0,0,0,Car
657,37,9.81684943797,8.86481792617,10.8840796361,0.304307577635,0.0511484364579,0.0048816552064,0.369325810043,0.0510925877185,0,0,0,0,Bus
658,40,9.79867206093,8.34143312494,10.9040038379,0.436915609602,0.100363079279,0.0054318044138,0.401231548495,0.0511741232922,0,0,0,0,Train
659,66,9.77255132937,8.87652466009,10.5034095707,0.202593965045,0.0595246361484,0.00439219805272,0.411906249057,0.0511927530396,0,0,0,0,Train
660,24,9.28789284364,8.67351932784,9.7943307025,0.310993280749,0.139009666838,0.0723621058545,0.185845499572,0.0513799121908,0,0,0,0,Bus
661,6,9.78243360928,7.89248013888,11.6067191009,0.679667422565,0.0885276587098,0.0097633104128,0.235736554859,0.0527325217639,0,0,0,0,Bus
662,371,9.82401696271,9.59646228153,10.1453186532,0.0800750306935,0.0373894021077,0.00532539992339,0.0997189547459,0.053986465491,0,0,0,0,Still
663,71,9.8303834197,8.20705775942,11.5391083475,0.562730278119,0.0708620878162,0.0119575638659,0.347615885718,0.0540993688567,0,0,0,0,Bus
664,21,10.0367694675,6.93711256126999,13.6618107734,1.36834032438,0.157775219472,0.118935319429,0.196615119514,0.0549279134013,0,0,0,0,Car
665,7,9.7118782274,8.35883770325,11.0943411002,0.482197681394,0.0799523090558,0.0031957935,0.291060977066,0.0552067116406,0,0,0,0,Train
666,46,9.85631506448,7.86687905225,13.0836016354999,0.859906839782,0.090404856896,0.0247774186871,0.337554384018,0.0572415138233,0,0,0,0,Bus
667,8,10.1189632327,7.04017756645,13.9532137394,1.69361861197,0.0965941316808,0.0549778713333,0.163012910717,0.0581314556298,0,0,0,0,Car
668,12,9.24360477116,9.17763762343,9.38031254933,0.0600689439309,0.0700210777022,0.0288459759384,0.111196179466,0.0582303873465,0,0,0,0,Bus
669,52,9.76619946465,8.73574811256,10.6324779529999,0.29315487444,0.08689687,0.00690370284542,0.390349295052,0.0606801158608,0,0,0,0,Train
670,169,9.95377789665,7.56855219603,11.4320934168,0.802215693319,0.0829672409688,0.0299223667398,0.254027055592,0.0647805210578,0,0,0,0,Car
671,50,9.78247425759,7.19483517301,13.0748973771,0.95009469285,0.0900618335402,0.0074568512,0.340551583483,0.0653983794821,0,0,0,0,Bus
672,100,9.92767624697,9.15477297351,10.974300129,0.486206296152,0.0901648507147,0.0260935437629,0.179420385448,0.0654588777052,0,0,0,0,Car
673,68,9.76570599603,8.05434779262,12.3573110818,0.839084732935999,0.103262004631,0.00884875109467,0.314738342297,0.0661154339932,0,0,0,0,Bus
674,19,9.90595561634999,7.11110217398,12.4847607874,0.722500061768,0.0950072416793,0.00964638025523,0.469903585865,0.0665816913194,0,0,0,0,Bus
675,4,10.0206478937,8.37652084503,12.1375987802,0.544760297083,0.117347716228,0.00775524214039,0.376377701104,0.0666307843539,0,0,0,0,Bus
676,39,9.99960613335,4.35696314406,14.8488166854,2.10550256524,0.0988811117229,0.0517615931949,0.146000630251,0.0666370621549,0,0,0,0,Car
677,16,9.84710195426,8.2373351752,11.7168472685999,0.611148441604,0.105252394159,0.0161555355094,0.348075861623,0.066931012959,0,0,0,0,Bus
678,366,9.84673623992,9.73661729093,9.92561016997,0.0397283258455,0.0957481341671,0.0957481341671,0.0957481341671,0.0672558960772,0,0,0,0,Still
679,365,9.858817043,9.67403959558,10.1722146413,0.109036097418,0.0957481341671,0.0957481341671,0.0957481341671,0.0672558960772,0,0,0,0,Still
680,363,9.86755962799999,9.35516808357,10.4107814814999,0.184614307539,0.0770176876216,0.0327141002115,0.154407599181,0.0672558960772,0,0,0,0,Still
681,9,9.7091504801,8.0833119375,11.5118346545,0.581333008549,0.112178949295,0.00682102089237,0.411981989401,0.0685304976417,0,0,0,0,Train
682,47,9.81630651656,7.80360872048,12.760505952,1.01230044933,0.123160743161,0.0100496850876,0.332714016889,0.0706381936442,0,0,0,0,Bus
683,20,10.3395952608,5.12044907082,16.1057432317,2.58658899306,0.100634625849,0.0400757408514,0.178481401552,0.0708038494878,0,0,0,0,Car
684,21,9.94776960956,7.6276330894,13.434616615,0.78224176107,0.0983692570681,0.0114732496243,0.525662403111,0.0721687709784,0,0,0,0,Car
685,9,10.0169360589999,8.04666851377,12.0987695619,0.591469977769,0.13598770605,0.00910162345641,0.370790090536,0.0730231331237,0,0,0,0,Bus
686,26,9.82308965158,6.1203289123,13.1709266759999,2.25063637164,0.140564679833,0.0496569953276,0.229194158598,0.0733259919182,0,0,0,0,Car
687,10,10.0745898177,7.90457351786999,12.5991583335999,0.425735290185,0.113092306478,0.0105455798168,0.417791507897,0.073640378046,0,0,0,0,Bus
688,6,9.74309485478,8.05228819551,12.0866093454,0.556276258494,0.0943754293599,0.00532632244,0.389143864244,0.073788585249,0,0,0,0,Train
689,44,9.87630853552,9.19190146815,10.66739426,0.406057531417,0.1285988562,0.0483493978957,0.310620956745,0.0740172293591,0,0,0,0,Car
690,23,9.64910709447,8.58577947015,10.6145388345,0.647599670594,0.103787197224,0.0367291346656,0.217091530063,0.074077208673,0,0,0,0,Bus
691,42,9.79480592427,7.92028756609,10.8711930961999,0.402819153758,0.1939301273,0.0780338018792,0.568569864013,0.0742093099219,0,0,0,0,Bus
692,56,9.78364998158,8.71305030918,10.9395287497,0.460910100277,0.106908040435,0.0126940909502,0.684531629339,0.0748258544958,0,0,0,0,Train
693,16,9.88985850357,7.04227518623,12.6327226854,0.841541760787999,0.110593623127,0.0074568512,0.503316879427,0.0750721691575,0,0,0,0,Bus
694,44,9.81785151117,6.54018106404,11.6099163627,0.839728351791,0.11403684284,0.0101619751611,0.406792966518,0.0755361978528,0,0,0,0,Bus
695,31,9.90379738756,9.41350365484,10.4445434474,0.142572827759,0.0965414435501,0.00573662483998,0.372332417743,0.0758698773735,0,0,0,0,Bus
696,5,9.80808231269,7.78949886143999,12.0239424122,0.590185376388999,0.0988535808466,0.0018450922375,0.41889958295,0.0759525652597,0,0,0,0,Bus
697,44,9.89367321183,9.45727654518,10.3508759179,0.100381993148,0.0727038602563,0.0010652645,0.347155277214,0.0768985633317,0,0,0,0,Bus
698,27,9.79648614115,9.35519292174,10.7564479778999,0.150894122805,0.103154055076,0.0146449651464,0.39452339071,0.0770622971021,0,0,0,0,Walking
699,15,9.89256700626,7.11255103429999,13.4349857221,0.645372393425,0.111889481848,0.00690370284542,0.426652695076,0.0795011516041,0,0,0,0,Bus
700,26,9.91205256588,6.43700794465,12.4389850745,0.604181698288,0.118462850033,0.00451953436882,0.396441571413,0.0795599542493,0,0,0,0,Bus
701,8,9.34189169057,8.69580680583,10.4623300253,0.482961158014,0.136557238608,0.042388870223,0.203250850203,0.0796189112699,0,0,0,0,Bus
702,65,9.78497198115,7.29443917941999,12.2129808605,0.903663828999,0.117796273962,0.0218054206192,0.39878329783,0.0804204707647,0,0,0,0,Bus
703,15,9.78726090954,9.34789542419,10.1991726816,0.150605657079999,0.0679178108117,0.0128136178232,0.205076115801,0.0809089462121,0,0,0,0,Still
704,15,9.24454805181,8.95771092743,9.6792472521,0.266338114743,0.118402512056,0.0384629391041,0.197324769116,0.0810285556462,0,0,0,0,Bus
705,5,10.0175345742999,8.67997579613999,11.6510227341,0.473592244637,0.108735789628,0.00760750990416,0.48269293552,0.0814912333681,0,0,0,0,Bus
706,37,9.92478695545,7.20887991666999,13.0345708146,0.825322137484,0.131079453932,0.0081824515851,0.479566638407,0.084144232229,0,0,0,0,Bus
707,14,9.94370029713,6.79874520992,11.9784436351,1.06607719292,0.0731324851249,0.0105455803926,0.224070466578,0.0844570895433,0,0,0,0,Car
708,26,9.78390785507,8.71604675762,10.5001810815,0.250477592771,0.0725940970603,0.00439219797996,0.422641578717,0.0857076574243,0,0,0,0,Bus
709,10,9.21727564724,8.86519520494,9.32234744962,0.109479340682,0.0121397255942,0.0121397255942,0.0121397255942,0.0865297772515,0,0,0,0,Bus
710,9,9.19600562468,8.05687767337,9.53427446336,0.470681527819,0.114029297048,0.0432755128327,0.274733964508,0.0865297772515,0,0,0,0,Bus
711,11,10.0462897494,9.00774665004,10.6164874719,0.224404323888,0.134441858978,0.0140113663786,0.414534347099,0.0867141866235,0,0,0,0,Bus
712,33,9.92724566001,7.01138902765,13.6048536919,0.698540021935,0.153039741285,0.0095873805,0.444628931379,0.0895937874255,0,0,0,0,Bus
713,11,9.88612882255,6.81268667239,14.2612324165,0.841732903955,0.123389886301,0.0086542497091,0.447645624723,0.0906176132686,0,0,0,0,Bus
714,21,9.89359055224,7.8101246275,12.8436744632,0.748307904498,0.130479315945,0.00439219797996,0.449926383855,0.0907717446303,0,0,0,0,Bus
715,20,9.72576129309,6.4105063081,13.1766264618,1.2163724711,0.138594963175,0.0235324611478,0.528926074096,0.090873785946,0,0,0,0,Bus
716,8,10.0196522134,8.43864484094,11.9456594119,0.514619812611,0.171825378572999,0.023265726879,0.472853849148,0.0921959883891,0,0,0,0,Bus
717,7,9.82206489591,8.43325849866,11.2107517742,0.332113422986,0.0901238313895,0.0018450922375,0.687637041746,0.0936321453896,0,0,0,0,Bus
718,37,9.77667749256,8.70760262095,10.9978987583,0.335596693093,0.100227008712,0.00916375128269,0.472450487084,0.0938757295775,0,0,0,0,Train
719,32,9.92257287507,7.75897076598,12.6247456368,0.590290944876,0.13472714262,0.00656673110867,0.480066852573,0.0939858320661,0,0,0,0,Bus
720,27,9.91934094961,9.16382438376999,10.4204984404,0.209655976909,0.125861225608,0.0048816552064,0.455715360545,0.0944826373597,0,0,0,0,Bus
721,67,9.77856712681,7.33620166474,12.3261360402,0.944037652431,0.13812351958,0.023867629785,0.517734953557,0.0945814938115,0,0,0,0,Bus
722,12,9.84347263094,6.72312371395,12.2886461057,0.880908767221,0.131943852575,0.00573662483998,0.493737166633,0.0947282418991,0,0,0,0,Bus
723,40,9.91596894284,9.10170145961,10.8462766032,0.30450372692,0.140238305286,0.00656673118978,0.465755729017,0.0957280792131,0,0,0,0,Bus
724,10,9.88499157017,7.54166113605,13.1670901710999,0.605550366135,0.137669961002,0.0054318044138,0.519982192314,0.0968043713376,0,0,0,0,Bus
725,9,9.87158692495,7.67719861268,12.0493833599,0.719752611084,0.203464984951,0.105170251202,0.671168179549,0.0970609460656,0,0,0,0,Bus
726,24,9.88235831752,8.71399405623999,11.1659058043,0.323340000099,0.157018767723,0.0026093544661,0.428143557423,0.0977790615941,0,0,0,0,Car
727,24,9.89342631828,6.77854488736,12.9715181102,0.817722668183,0.182209863395,0.00958738011111,0.471031234463,0.0978191816294,0,0,0,0,Bus
728,4,9.97683219053,8.53991151288999,11.4633036763,0.323938260209,0.142567892915,0.00714601135898,0.436244986964,0.101316419751,0,0,0,0,Bus
729,5,9.82555929718,5.73772664995,12.5293143882,0.95775425726,0.0968049333642,0.00916375168956,0.837274819433,0.10179412999,0,0,0,0,Bus
730,8,9.9266791796,8.66190546738,11.4140549242,0.272575892346,0.132643160223,0.00398585470511,0.46301766246,0.102363303571,0,0,0,0,Bus
731,17,9.87134501201,6.44867440107,14.3396188396,1.50294747853,0.193505827852,0.0331774735352,0.450319684624,0.102578354752,0,0,0,0,Bus
732,14,9.89581453563,8.55145043272,11.384224885,0.410567688381,0.121183858299,0.0130032098732,0.47482722065,0.106519845206,0,0,0,0,Bus
733,18,9.92586303066,6.47051217711,14.7805184934999,1.28979730988,0.194246310733,0.0097633104128,0.688004162681,0.106520529914,0,0,0,0,Bus
734,12,9.98517065413,5.11123388064,15.1846784339,2.05837698227,0.188491716618,0.0984308425552,0.335226477057,0.107342231042,0,0,0,0,Car
735,9,9.9049506877,8.19147013945,13.3705255783999,0.668818130453,0.157198035068,0.0133477253446,0.52727575686,0.107347461642,0,0,0,0,Bus
736,6,9.89796411178,9.23617939628,10.884686735,0.870966471434,0.305796925077,0.188226185415,0.556033786345,0.109880962408,0,0,0,0,Bus
737,7,9.88415274754,9.52174110229,10.4101348953999,0.0821929925611,0.0752268979862,0,0.487557236277,0.110435600508,0,0,0,0,Bus
738,73,9.74561462247,7.5168986567,12.0371237610999,0.950175016758,0.139882527311,0.0146836574536,0.566196807285,0.1106457294,0,0,0,0,Bus
739,179,9.81790266281,8.72178096766,11.31693272,0.604924531047,0.0684546469241,0.00982125292843,0.395564686374,0.111139899447,0,0,0,0,Car
740,337,9.73368655799,9.37989909769,10.2748198518,0.120809448278,0.0494461335693,0.0494461335693,0.0494461335693,0.112652272311,0,0,0,0,Still
741,74,9.85070014335,7.38478499651,11.0141129574,0.663120307784,0.205984918442,0.0564992007388,0.391649521527,0.112664177819,0,0,0,0,Car
742,7,9.16164818851,8.61378950109,9.76248690365,0.37011280323,0.126750296898,0.0286092060169,0.254665069529,0.112735144811,0,0,0,0,Bus
743,36,9.94564623678,7.12781052076,13.7191424538,0.738575421441,0.173521114241999,0.00858843662182,0.663903379833,0.113260668317,0,0,0,0,Bus
744,42,9.58312798792,7.42600941693,11.9754437545,1.32466379576,0.171570884078,0.104848392362,0.303503520238,0.114259516722,0,0,0,0,Car
745,34,9.89084897535,6.79381441906999,14.0501773192,0.703995441644999,0.16162317887,0.00451953451024,0.566421254432,0.116981142152,0,0,0,0,Bus
746,7,9.83230995349,8.10036933443,12.1899221101,1.26928522495,0.241444499682,0.0483803844997,0.55591165312,0.117216719389,0,0,0,0,Bus
747,51,9.88931906499,7.46900395609,12.7778801659,0.612574971611,0.0892479105917,0.0031957934,0.615355987601,0.117648116916,0,0,0,0,Bus
748,20,9.90601147575,6.43164569701,14.2026033269,1.04468410393,0.140902237072,0.00656673118978,0.690413822407,0.119666966016,0,0,0,0,Bus
749,45,9.78622298475,5.89789401404999,14.4633496430999,1.32439863755,0.147714286119,0.01137391177,0.592331133065999,0.120973949703,0,0,0,0,Bus
750,3,9.96007383684999,6.95400180115,16.0844088442,0.973140737116,0.155620183413,0.00682102078305,0.651784289856,0.122076198249,0,0,0,0,Bus
751,52,9.73192245389,9.63891651139,9.80803618853,0.0489905113351,0.0927928265077,0.0101059858856,0.435835075263,0.122387262842,0,0,0,0,Still
752,7,10.1243192118,8.21884294796,12.5928826433,0.55415748774,0.21774592621,0.0103281220239,0.607975814531,0.124263084887,0,0,0,0,Bus
753,10,9.66170019587,3.70702852404,16.9434709934,3.14143226988,0.221040316192,0.0362835451,0.373587932747,0.124868696306,0,0,0,0,Car
754,7,9.87218415522,7.57431564646,13.1566849954,0.493321334541,0.11374995394,0.00682102065811,0.797225014859,0.124921712649,0,0,0,0,Car
755,43,9.85083675771,7.09193942411,15.3952112958,1.45220496821,0.205175634255,0.0250507086161,0.70136236014,0.125804102204,0,0,0,0,Bus
756,66,9.86287230477,4.90877637319,17.5614873251999,1.7134457851,0.1501193713,0.0149516990803,0.787089191057,0.125865149371,0,0,0,0,Bus
757,45,9.95132926852,8.32090126038999,12.250026132,0.54626854584,0.142099814325,0.00543180427652,0.67867629158,0.126640248856,0,0,0,0,Bus
758,22,9.78036682355,6.80869037702,13.3460509418,1.21048788886,0.158620092865,0.0173412486816,0.781673317830999,0.12819322527,0,0,0,0,Bus
759,6,10.2597869128,6.90005000223,14.6527805584999,2.79451447013,0.254149789642,0.0627687842264,0.544166540311,0.129393295224,0,0,0,0,Bus
760,6,10.0211446172,8.32198064868,12.1367901919,0.569755640522,0.21094149037,0.0232657267508,0.946822993439,0.130957119793,0,0,0,0,Bus
761,3,9.77119424256,6.61844524056,14.0891131974,1.08855632246,0.147547086567,0.00150651150341,0.867277024587,0.131785353136,0,0,0,0,Bus
762,3,9.64890048031,7.73671546697,12.3021299285,1.17421051828,0.240681569168,0.0631224926833,0.555570005224,0.133029733356,0,0,0,0,Car
763,352,9.77610693253,9.68235080236,9.92577246058,0.0459064871858,0.083773105926,0.0104384700029,0.28318331905,0.133256486196,0,0,0,0,Still
764,351,9.76896344675,9.42734376864,9.99138635729,0.0980947704636,0.083773105926,0.0104384700029,0.28318331905,0.133256486196,0,0,0,0,Still
765,102,9.86085637397,9.30668824892,12.2039626234999,0.537354295947,0.185031576992,0.0172428107752,0.564188031152,0.134636681978,0,0,0,0,Still
766,23,9.82148276932,6.63647613657,12.4446954988,1.12477856284,0.173489028147,0.0110191811385,0.815993246198,0.135954568899,0,0,0,0,Bus
767,10,9.80436983826,5.94002929403,13.6655529441,1.5710225205,0.247520546687,0.0274499448197,0.704251819533,0.136540797752,0,0,0,0,Bus
768,24,9.83644050771999,5.51942765647,17.5070174675,1.51641972338,0.143791756329,0.0172098736967,1.0121789689,0.138834350912,0,0,0,0,Bus
769,39,9.9205642635,6.61158709239,14.449062614,1.0273492546,0.23647542307,0.0135166909887,0.661372244795,0.140833997835,0,0,0,0,Bus
770,72,9.76048984743999,6.69438107589,13.2027437657,1.21526583602,0.181258886919,0.0173739375996,0.635627373306,0.141284578282,0,0,0,0,Bus
771,3,10.576420208,9.60915661542,11.7797101174,0.821600612473,0.208238746634,0.0787464300648,0.413547785929,0.141636280348,0,0,0,0,Bus
772,3,10.1124973266,9.37949692493,11.3113923432,0.647284495584,0.236044909048,0.0659596292628,0.540615151725,0.142811489068,0,0,0,0,Bus
773,4,10.234121131,8.67478463386,11.2759754808,1.00291799854,0.253846189531,0.0661300941429,0.511643382219,0.148803159982,0,0,0,0,Bus
774,25,9.93026260318,5.67775738279999,19.4394243725,1.29824536738999,0.209894587418,0.00682102089237,0.833222072107,0.151031279477,0,0,0,0,Bus
775,11,9.79418649106,6.25450611252,13.1044733725,1.27989810433,0.199066805429,0.0348294241368,0.856147933407,0.152327200802,0,0,0,0,Bus
776,13,9.77093312761,4.33451875025,13.9944948143,1.4873073642,0.202622104146,0.00818245138981,0.924407092821,0.159018788673,0,0,0,0,Bus
777,69,9.87845701396,5.67565673006,18.1476296494,1.84206553841,0.214097905666,0.0163301940693,0.697992111987,0.15931615302,0,0,0,0,Bus
778,13,9.88938517153,9.20092838376,10.9225311152,0.223594599016,0.151543752347,0.0031957935,0.900323054415999,0.16653117291,0,0,0,0,Bus
779,22,9.93230141696,7.3672709679,13.3726407636,0.771881370882,0.218249964003,0.00398585470511,0.842764909316,0.166739468595,0,0,0,0,Bus
780,41,9.91230866652,9.42169511694,10.4000679891,0.168490584991,0.176866486147,0.00630218955236,0.931807484345,0.167905388982,0,0,0,0,Bus
781,4,9.80612344094,5.64311324871,14.7788256160999,1.18484549841,0.175384435023,0.0026093544661,1.14910438132,0.16890545847,0,0,0,0,Bus
782,47,9.35155416766,8.63256250676,9.74319841018,0.231525132076,0.196320354362,0.0618732237757,0.447985876313,0.171557358086,0,0,0,0,Walking
783,15,9.77629321583,4.64771532455,15.7444481122,1.33700456701,0.174026611144,0.0074568512,1.21426598225,0.172180714564,0,0,0,0,Bus
784,13,10.0101717583,9.44407591589,11.0438240454,0.252447528414,0.235626798725,0.00916375128269,0.941267698908,0.175332344882,0,0,0,0,Bus
785,21,9.81563264522,5.51447636755,17.4232504969,1.64023571585,0.20622043059,0.0138484380154,1.00693470181,0.180126177096,0,0,0,0,Bus
786,38,9.9578916568,6.8401480215,13.2624142669,1.01375930466,0.223335216158,0.0137249722274,1.00585393305,0.181881520412,0,0,0,0,Bus
787,70,9.86013175103999,6.00988222078,18.1168525742,1.55046977169,0.168354041482999,0.0176654125213,0.925999173685,0.184228598163,0,0,0,0,Bus
788,15,10.1197598198,8.29044027757,14.4616596558,1.27273439334,0.374262143081,0.172626765016,0.540647759637,0.186525527436,0,0,0,0,Walking
789,14,9.74487241933999,8.64270597903999,12.9664237906999,0.790894202407,0.340651785618999,0.206952634134,0.474350937104,0.189079153308,0,0,0,0,Car
790,13,10.0365094158,7.51853129018999,14.5312947463,1.58043600732,0.340651785618999,0.206952634134,0.474350937104,0.189079153308,0,0,0,0,Car
791,8,10.6358654657,7.33508907938,16.5338399418,2.1066642937,0.325367693254,0.0632429831576,1.00877660309,0.191879363674,0,0,0,0,Bus
