,time,androidSensorAccelerometerMean,androidSensorAccelerometerMin,androidSensorAccelerometerMax,androidSensorAccelerometerStd,androidSensorGyroscopeMean,androidSensorGyroscopeMin,androidSensorGyroscopeMax,androidSensorGyroscopeStd,soundMean,soundMin,soundMax,soundStd,target
1125,47,9.558802379,7.666003518,13.22649069,1.316644886,0.3095210718,0.08414787279,0.6342910433,0.1831477478,85.29730053,85.29730053,85.29730053,0,Car
1126,7,9.35914925,4.958335502,14.35307755,2.63308308,0.01727787843,0.01727787843,0.01727787843,0.01557923141,85.54484746,85.54484746,85.54484746,0,Car
1127,3,10.00082738,7.895988818,11.39726128,0.8617584841,0.09074587628,0.09074587628,0.09074587628,0.03067561061,85.54484746,85.54484746,85.54484746,0,Car
1128,8,9.195553878,3.892391845,16.23125199,2.669701056,0.09477952988,0.04722268878,0.1703120275,0.05735002787,85.54484746,85.54484746,85.54484746,0,Car
1129,16,10.08112841,6.666125036,15.50488906,1.962360865,0.1281003875,0.1168270754,0.1393736995,0.01594287082,86.16616486,86.16616486,86.16616486,0,Car
1130,6,9.977455002,9.591951942,10.69201733,0.3334628895,0.02004589405,0.01321958428,0.03758738493,0.007315093682,86.26299663,86.26299663,86.26299663,0,Car
1131,17,9.664900969,9.624394316,9.683371165,0.01760264173,0.01395997872,0.004954996668,0.03901957475,0.008845831715,86.54922219,86.54922219,86.54922219,0,Bus
1132,16,9.6671144,9.609511785,9.712996295,0.02397442091,0.0229225825,0.005794986014,0.05732182019,0.01644942235,86.54922219,86.54922219,86.54922219,0,Bus
1133,18,9.687594263,9.619880716,9.800639688,0.04610408425,0.03690551402,0.005911161194,0.1262358209,0.02834138231,86.54922219,86.54922219,86.54922219,0,Bus
1134,19,9.735942668,9.280647993,10.39230465,0.2538510746,0.05218679704,0.006893595913,0.1018062218,0.02857087013,86.54922219,86.54922219,86.54922219,0,Bus
1135,20,9.444945248,8.259067945,10.52591023,0.6435148016,0.1603370227,0.02599100364,0.3316100159,0.08895445956,86.54922219,86.54922219,86.54922219,0,Bus
1136,22,9.760067928,8.135837858,11.35091967,0.8914342454,0.1450568465,0.006887885882,0.5271936884,0.1241516668,86.54922219,86.54922219,86.54922219,0,Bus
1137,21,9.857244017,7.278729537,14.18274842,1.611578396,0.1940549729,0.03421799675,0.5665147123,0.1500160305,86.54922219,86.54922219,86.54922219,0,Bus
1138,81,9.849130717,9.796003682,9.888570864,0.02185439665,0.009624162386,0.003571730161,0.02233355139,0.005399766993,86.64432412,86.64432412,86.64432412,0,Still
1139,82,9.82399379,9.747036608,9.870342694,0.03486443742,0.01293301188,0.00263818245,0.05475597658,0.0109944698,86.64432412,86.64432412,86.64432412,0,Still
1140,18,10.16998873,10.05300124,10.3534635,0.07407993337,0.01961716339,0.009313050285,0.03737190515,0.006750634721,86.70072881,86.70072881,86.70072881,0,Train
1141,19,10.17175879,10.08934377,10.23805935,0.04727701909,0.01464423823,0.004870040391,0.03387384168,0.006772835572,86.70072881,86.70072881,86.70072881,0,Train
1142,28,10.08657593,9.694324383,10.35735345,0.2313882675,0.05910045298,0.01621516826,0.1337081551,0.0326309009,86.70072881,86.70072881,86.70072881,0,Train
1143,38,9.688123718,9.600376243,9.774485992,0.05584552784,0.01496750115,0.002540210314,0.03498673053,0.00767543693,86.76315129,86.76315129,86.76315129,0,Train
1144,48,9.618890446,9.588173431,9.637817172,0.0141560051,0.009707687988,0.001404637678,0.02269774029,0.005955811696,86.77948302,86.77948302,86.77948302,0,Bus
1145,49,9.61837606,9.600553056,9.634606254,0.01182081916,0.01101421906,0.001895286579,0.02598168553,0.006459001031,86.77948302,86.77948302,86.77948302,0,Bus
1146,56,9.564760215,9.494578717,9.645225117,0.04376480818,0.01598621119,0.002923681167,0.05831439365,0.0129976765,86.77948302,86.77948302,86.77948302,0,Bus
1147,47,9.631742736,9.595093123,9.737632935,0.04530173869,0.01679049767,0.003511676949,0.08384940058,0.01717561403,86.77948302,86.77948302,86.77948302,0,Bus
1148,50,9.641314773,9.609944481,9.737895298,0.03741366421,0.0188513206,0.003860503878,0.106709382,0.02338787631,86.77948302,86.77948302,86.77948302,0,Bus
1149,51,9.660704338,8.975849898,9.901972554,0.2298764498,0.05107345993,0.00733928722,0.2120600228,0.04082548082,86.77948302,86.77948302,86.77948302,0,Bus
1150,64,9.608603244,9.055000605,10.13802303,0.2599826195,0.09254921475,0.04238710768,0.1974888386,0.04304685263,86.77948302,86.77948302,86.77948302,0,Bus
1151,57,9.722844914,9.526702909,10.18683037,0.2089818607,0.05464816611,0.002516266408,0.1435008387,0.04365328555,86.77948302,86.77948302,86.77948302,0,Bus
1152,65,9.734172242,9.198222075,10.35463205,0.3268857824,0.1741224268,0.07304814671,0.3285332413,0.05448617347,86.77948302,86.77948302,86.77948302,0,Bus
1153,54,9.371301513,7.816872581,10.25099366,0.6322275992,0.1150170878,0.03330651453,0.3056726192,0.07041778781,86.77948302,86.77948302,86.77948302,0,Bus
1154,63,9.505812114,8.915250051,10.04683739,0.3588232402,0.1552045361,0.03701801678,0.518407226,0.09721537774,86.77948302,86.77948302,86.77948302,0,Bus
1155,60,9.462499618,6.300829953,10.90770997,1.29317491,0.1492278341,0.01590250636,0.3811588699,0.1008903274,86.77948302,86.77948302,86.77948302,0,Bus
1156,52,9.652414977,8.899544655,10.53719401,0.4752681236,0.2167784768,0.03143700902,0.4799087387,0.1041874168,86.77948302,86.77948302,86.77948302,0,Bus
1157,58,9.328173977,7.560169637,10.78168944,1.000047297,0.1710527467,0.04818536659,0.5885930841,0.1111369831,86.77948302,86.77948302,86.77948302,0,Bus
1158,59,9.651116799,8.753887948,11.05069537,0.5371075838,0.1258794998,0.02287879242,0.4919237723,0.1151243918,86.77948302,86.77948302,86.77948302,0,Bus
1159,53,9.612083704,8.697557655,10.57139231,0.643614251,0.1719015126,0.02523829043,0.4614124845,0.1166153099,86.77948302,86.77948302,86.77948302,0,Bus
1160,61,9.518031324,8.219794197,12.26411009,1.087877537,0.1855735605,0.0182647446,0.5896802781,0.1378229077,86.77948302,86.77948302,86.77948302,0,Bus
1161,62,9.698355803,7.12291521,11.60365129,1.238801149,0.1585397044,0.01976649417,0.8520394046,0.154979319,86.77948302,86.77948302,86.77948302,0,Bus
1162,55,9.663735321,9.060410693,10.69688243,0.4112231484,0.1346107796,0.004743741392,0.7866877444,0.1691642919,86.77948302,86.77948302,86.77948302,0,Bus
1163,49,9.740616243,9.725248505,9.75441363,0.009480908906,0.006329132739,0.00133564531,0.01432485059,0.00298576651,86.78465497,86.78465497,86.78465497,0,Still
1164,47,9.743245413,9.732905049,9.756679407,0.007811531956,0.006900858695,0.0009993050792,0.01442900689,0.003063191258,86.78465497,86.78465497,86.78465497,0,Still
1165,48,9.742589559,9.732083935,9.759284901,0.009899668691,0.007155834329,0.002116796123,0.01704388266,0.0032123652,86.78465497,86.78465497,86.78465497,0,Still
1166,39,10.11674175,8.542501117,12.32036952,1.966003186,0.5110901676,0.03376028062,1.108717627,0.2872689128,86.82275277,86.82275277,86.82275277,0,Walking
1167,4,9.691173257,9.583789362,9.788736117,0.06755111533,0.008329449153,0.002964606436,0.0158067281,0.003404330348,86.92001402,86.92001402,86.92001402,0,Train
1168,67,9.638416838,9.525596227,9.712879869,0.05790591704,0.009103093806,0.002562431887,0.02544398399,0.004767243747,86.95401431,86.95401431,86.95401431,0,Train
1169,36,11.77108005,10.93904097,12.60311913,1.176680953,0.4414261694,0.1142663166,1.172322061,0.3544452651,87.15564872,87.15564872,87.15564872,0,Walking
1170,101,9.827365341,9.815781369,9.837655189,0.008159825938,0.006500939855,0.002560113763,0.01242891839,0.002382914042,87.23266828,87.23266828,87.23266828,0,Still
1171,24,9.632605801,9.571050889,9.724204992,0.04568999532,0.006539889545,0.0005828378115,0.01257106634,0.002873928718,87.37168745,87.37168745,87.37168745,0,Train
1172,18,9.620935659,9.468552626,9.703014154,0.07175881307,0.007977180401,0.001256512872,0.01695675799,0.003146801765,87.37168745,87.37168745,87.37168745,0,Train
1173,42,9.355116759,7.231506176,11.01579791,0.9386311171,0.218957208,0.0679148764,0.5389947306,0.1166758868,87.71248291,87.71248291,87.71248291,0,Car
1174,38,9.582284766,7.60043907,10.96507746,0.880296614,0.2751736384,0.06055538997,1.01363109,0.2019910343,87.71248291,87.71248291,87.71248291,0,Car
1175,25,9.965151706,9.601600555,10.33657254,0.2084405629,0.01550446934,0.009993066415,0.02341159597,0.00629190733,87.71712825,87.71712825,87.71712825,0,Train
1176,23,11.29136575,5.582557463,14.63500541,2.816649031,0.4992673672,0.05643262602,1.091312538,0.311549924,87.82434966,87.82434966,87.82434966,0,Walking
1177,14,11.8831803,10.21969915,12.85922461,1.200265747,0.4666391228,0.1411794169,0.9295836854,0.2415262372,88.02973404,88.02973404,88.02973404,0,Walking
1178,26,9.704210646,9.538502482,9.776771537,0.0652090336,0.0148440939,0.005496405575,0.02129427808,0.003734900001,88.11170774,88.11170774,88.11170774,0,Train
1179,34,9.682064914,9.58952966,9.774646326,0.0563772697,0.02914017237,0.01795938735,0.03693555583,0.004650162317,88.11170774,88.11170774,88.11170774,0,Train
1180,30,9.68683704,9.512552318,9.860625628,0.09423259709,0.02349866218,0.01748219096,0.03512730005,0.004848611683,88.11170774,88.11170774,88.11170774,0,Train
1181,32,9.701276227,9.520185771,9.826382779,0.07427256648,0.02172870852,0.01296960265,0.0336985552,0.005727428828,88.11170774,88.11170774,88.11170774,0,Train
1182,19,9.898464442,8.686294681,11.17644454,0.4365782386,0.03432997798,0.02183142499,0.05457856305,0.009727356835,88.25089084,88.25089084,88.25089084,0,Train
1183,35,9.855621921,9.362176297,10.36818434,0.2837932336,0.02618214932,0.01233132761,0.04836112863,0.01072148143,88.25290629,88.25290629,88.25290629,0,Train
1184,13,9.807933822,8.971471327,10.33921162,0.3736414975,0.02127620231,0.007146011195,0.0361091658,0.009432625434,88.43076239,88.43076239,88.43076239,0,Train
1185,93,9.824758988,9.805631815,9.843160811,0.01228445366,0.005532553962,0.001624398289,0.01372821271,0.002796353843,88.49436675,88.49436675,88.49436675,0,Still
1186,88,9.824149633,9.797597181,9.876266159,0.02342182664,0.007970451281,0.00209490451,0.02226714844,0.00522505645,88.49436675,88.49436675,88.49436675,0,Still
1187,89,9.828076917,9.793882587,9.848972823,0.01501295655,0.009643292288,0.002048432053,0.02844582111,0.006758598971,88.49436675,88.49436675,88.49436675,0,Still
1188,15,9.778264145,9.330167831,10.21357815,0.225231146,0.02573480966,0.01317659371,0.03767784774,0.009112976142,88.53412812,88.53412812,88.53412812,0,Train
1189,24,9.866757806,9.244575489,10.86551463,0.4029444716,0.02190711765,0.01191001909,0.03476420047,0.01015377523,88.53412812,88.53412812,88.53412812,0,Train
1190,20,9.790048485,9.461814103,10.06060321,0.1586423647,0.02935141948,0.014837417,0.06026987312,0.01491685376,88.53412812,88.53412812,88.53412812,0,Train
1191,97,9.820876405,9.798163175,9.837240463,0.01095896359,0.006170353102,0.001300671933,0.01551116488,0.003383880452,88.6166527,88.6166527,88.6166527,0,Still
1192,74,11.91498812,6.621064673,15.19472248,3.626394605,0.5538910497,0.1775267918,0.9926585055,0.2572414029,88.66835554,88.66835554,88.66835554,0,Walking
1193,23,9.854390221,7.938672157,12.66325788,1.173162307,0.1052330886,0.01281351296,0.3838567225,0.08178909955,88.7995941,88.7995941,88.7995941,0,Car
1194,21,8.845303644,4.843613947,11.84037674,2.137335702,0.2969771874,0.04546141561,1.134462647,0.2880546727,88.7995941,88.7995941,88.7995941,0,Car
1195,9,9.982647908,9.920818724,10.04817401,0.03731659142,0.009755084781,0.002677254478,0.02192030623,0.005311497903,88.92608228,88.92608228,88.92608228,0,Train
1196,10,9.961168687,9.773359984,10.06163675,0.0766811022,0.01193352098,0.003188831332,0.02607582868,0.006423234704,88.92608228,88.92608228,88.92608228,0,Train
1197,19,9.707685388,9.574811631,9.877333752,0.08601427544,0.009060377515,0.002736858549,0.01546680535,0.003268096931,89.04125155,89.04125155,89.04125155,0,Train
1198,23,9.753281441,9.732672887,9.763974809,0.009299469986,0.006355196476,0.001439025925,0.01395674648,0.002873272503,89.06208397,89.06208397,89.06208397,0,Still
1199,25,9.769045651,8.884711916,10.62568802,0.4199224743,0.07328653054,0.03445270218,0.1440117729,0.04845150859,89.22726891,89.22726891,89.22726891,0,Train
1200,35,9.878900493,9.767161461,9.997499282,0.08013728439,0.006654789762,0.001911007245,0.01057587085,0.00239092076,89.23147108,89.23147108,89.23147108,0,Car
1201,37,9.876203043,9.775835203,9.995190362,0.07709336646,0.005269864385,0.001696541294,0.01024483103,0.002395984277,89.23147108,89.23147108,89.23147108,0,Car
1202,38,9.877060978,9.783490612,9.967290267,0.07280408816,0.005133814503,0.001791592374,0.01437029599,0.002904499853,89.23147108,89.23147108,89.23147108,0,Car
1203,18,9.97731046,9.787314039,10.14615417,0.134669573,0.01236805294,0.003725082629,0.03107448593,0.006686525539,89.25664151,89.25664151,89.25664151,0,Train
1204,15,9.970021758,9.06607814,10.87727328,0.3809623107,0.04426919471,0.03309185383,0.06039213483,0.0100647936,89.27427723,89.27427723,89.27427723,0,Train
1205,17,9.988872216,8.97915161,10.86047283,0.4883901755,0.03788707286,0.02269788323,0.06642331074,0.01311307725,89.27427723,89.27427723,89.27427723,0,Train
1206,60,9.63371373,9.522364265,9.758299695,0.06677335064,0.008316168975,0.00280284478,0.01352270563,0.002661208936,89.2847222,89.2847222,89.2847222,0,Train
1207,61,9.648279485,9.514564102,9.738298106,0.06783380804,0.009225103454,0.00119272595,0.01594947097,0.003055279264,89.2847222,89.2847222,89.2847222,0,Train
1208,31,9.868717859,9.309211567,10.42287514,0.3364523536,0.02374040829,0.00439219798,0.03134847318,0.009879135268,89.29306915,89.29306915,89.29306915,0,Train
1209,30,10.02661534,9.464490445,10.86050588,0.4076071822,0.0222387623,0.006119478655,0.04017049859,0.01055587458,89.29306915,89.29306915,89.29306915,0,Train
1210,18,9.87655898,9.065067757,11.01691894,0.488619744,0.04034207031,0.01107055343,0.09316650244,0.02286341926,89.32043849,89.32043849,89.32043849,0,Train
1211,38,9.639624562,9.464414878,9.745401584,0.07126616209,0.01857511307,0.002971117825,0.0511377458,0.01581641135,89.40967989,89.40967989,89.40967989,0,Bus
1212,37,9.678179779,9.181599817,9.995158075,0.2349413096,0.04139569248,0.005459363688,0.1292871559,0.03193600227,89.40967989,89.40967989,89.40967989,0,Bus
1213,46,9.641934508,9.597749622,9.711457904,0.03502166418,0.03475638403,0.0026773849,0.158794155,0.03722956774,89.40967989,89.40967989,89.40967989,0,Bus
1214,45,9.651238702,9.46061493,9.960993451,0.1226722745,0.04945694851,0.009367529199,0.1819336508,0.03812740488,89.40967989,89.40967989,89.40967989,0,Bus
1215,44,9.657425744,9.30544144,10.44841667,0.3458851986,0.09621266823,0.01934239763,0.2477966758,0.06342952633,89.40967989,89.40967989,89.40967989,0,Bus
1216,39,9.512077261,7.636424613,10.44387516,0.7184584361,0.1087851614,0.01741661623,0.3414428505,0.07463235028,89.40967989,89.40967989,89.40967989,0,Bus
1217,43,9.652175534,9.003264063,10.88454031,0.5077089544,0.1936870086,0.0642088705,0.4489140237,0.08809496261,89.40967989,89.40967989,89.40967989,0,Bus
1218,42,9.99932632,9.225008413,11.43447519,0.6804889517,0.2043566647,0.1123050422,0.5843298976,0.09000941936,89.40967989,89.40967989,89.40967989,0,Bus
1219,40,9.787640825,9.097029302,10.58486343,0.510621251,0.2254454603,0.08287649086,0.6029225042,0.123735534,89.40967989,89.40967989,89.40967989,0,Bus
1220,41,9.481947517,8.489202466,10.01112412,0.4325438333,0.2113023258,0.04357239576,0.5900675605,0.1375895793,89.40967989,89.40967989,89.40967989,0,Bus
1221,40,9.676663347,9.574783865,9.854933155,0.06763397346,0.008919622558,0.00231441173,0.0170433298,0.004148206686,89.52996639,89.52996639,89.52996639,0,Train
1222,43,9.681202586,9.548216009,9.837094557,0.1060588244,0.009358184887,0.002294355726,0.02136688741,0.004370509286,89.52996639,89.52996639,89.52996639,0,Train
1223,22,9.696915663,9.462604865,9.915564674,0.1290932517,0.01034544962,0.003800235046,0.01902432659,0.004155305542,89.54155646,89.54155646,89.54155646,0,Train
1224,21,9.636276009,9.473170256,9.770649874,0.08806754089,0.008547909691,0.002656125277,0.03391318439,0.006782209877,89.54155646,89.54155646,89.54155646,0,Train
1225,9,9.579829469,9.293917203,9.80900363,0.1753543101,0.01184108186,0.004021667973,0.04292251031,0.008388363651,89.57363815,89.57363815,89.57363815,0,Train
1226,62,9.679611114,9.546315108,9.80035642,0.07358365224,0.00732967659,0.002402665796,0.01678548634,0.00382228388,89.66232756,89.66232756,89.66232756,0,Train
1227,44,9.694133103,9.599608244,9.83782162,0.07575045138,0.01048860116,0.001773042367,0.02062827448,0.004089408094,89.67659385,89.67659385,89.67659385,0,Train
1228,54,9.628973128,9.322054538,9.932216253,0.1835636818,0.01550836596,0.007865221199,0.03333689628,0.006646539778,89.67659385,89.67659385,89.67659385,0,Train
1229,56,9.723013938,9.597213202,10.00353047,0.1170941839,0.01504722429,0.003549038249,0.02848015652,0.00679175449,89.67659385,89.67659385,89.67659385,0,Train
1230,47,9.616741644,9.315647716,9.87981237,0.1800687074,0.01819867946,0.005634833508,0.04201464427,0.009609525268,89.67659385,89.67659385,89.67659385,0,Train
1231,55,9.57910472,9.396673963,9.871447287,0.1466294878,0.01662191049,0.003447608539,0.04014670961,0.010046268,89.67659385,89.67659385,89.67659385,0,Train
1232,63,9.672225386,9.51608884,9.892217158,0.0792946829,0.009362196224,0.003498424707,0.02059410291,0.004022084883,89.6851424,89.6851424,89.6851424,0,Train
1233,60,9.654065142,9.400310292,9.815952535,0.1330448667,0.01373573005,0.002374347958,0.0266693166,0.006522134237,89.6851424,89.6851424,89.6851424,0,Train
1234,58,9.651695365,9.360124199,9.933439483,0.1548250491,0.01376595322,0.003179288712,0.03734336006,0.008639328248,89.6851424,89.6851424,89.6851424,0,Train
1235,10,9.578341721,9.346179192,9.806079737,0.1621541452,0.009711197134,0.002437349677,0.01995378279,0.003762019031,89.69112137,89.69112137,89.69112137,0,Train
1236,70,9.733490686,9.530828621,9.994720805,0.1278029794,0.03245723159,0.02610411413,0.04022249502,0.003628899322,89.69311345,89.69311345,89.69311345,0,Train
1237,72,9.729306745,9.399679969,9.99951824,0.174476812,0.03218572086,0.02379479901,0.03987436906,0.003776629482,89.69311345,89.69311345,89.69311345,0,Train
1238,71,9.726221573,9.451473082,9.987811048,0.1496289817,0.03428522396,0.02359612301,0.04706639181,0.00562747818,89.69311345,89.69311345,89.69311345,0,Train
1239,68,9.731692618,9.437143076,10.03011262,0.1665087954,0.03758130407,0.01586662435,0.06844904855,0.01153435755,89.69311345,89.69311345,89.69311345,0,Train
1240,12,10.33909172,9.541016267,11.42723146,0.5640317045,0.1677839122,0.05975577496,0.3447224939,0.0903812918,89.71158954,89.71158954,89.71158954,0,Bus
1241,14,9.195481873,6.798661059,10.07184564,1.398485522,0.2687625643,0.07694673288,0.6029513507,0.1681621182,89.71158954,89.71158954,89.71158954,0,Bus
1242,13,9.155073097,7.744449281,9.84484721,0.9729683988,0.4645471779,0.2019457061,1.043789149,0.2533993814,89.71158954,89.71158954,89.71158954,0,Bus
1243,3,10.21724872,9.965546223,10.45557293,0.1440811619,0.02995165306,0.006051971284,0.08916088367,0.02155482958,89.71840156,89.71840156,89.71840156,0,Train
1244,12,9.651699207,9.45544414,9.899314751,0.1316276112,0.006836660057,0.002693251968,0.01494640285,0.003423539745,89.71925268,89.71925268,89.71925268,0,Train
1245,36,9.733438099,9.310750322,10.05490567,0.1893219141,0.01665834114,0.007934071512,0.03247856548,0.006916618442,89.71982006,89.71982006,89.71982006,0,Train
1246,3,9.606311753,9.417705249,9.992950857,0.1597936584,0.01267015978,0.001907104433,0.0254958016,0.006289778155,89.72265636,89.72265636,89.72265636,0,Train
1247,60,10.00993388,9.43468624,11.83025297,0.5781020592,0.1343543857,0.004759763995,1.471225517,0.2698859007,89.72492473,89.72492473,89.72492473,0,Car
1248,65,9.668260983,9.46377527,9.827751838,0.08926396835,0.007840587378,0.001637531876,0.0146756313,0.002961359661,89.7260587,89.7260587,89.7260587,0,Train
1249,16,10.17053249,9.942227792,10.60749035,0.1885652217,0.01467488993,0.004113934787,0.03068809177,0.007776714276,89.72690907,89.72690907,89.72690907,0,Train
1250,17,10.18680458,10.04356671,10.37877981,0.1064453697,0.02023754605,0.002960559037,0.04907479929,0.009797055288,89.72690907,89.72690907,89.72690907,0,Train
1251,13,10.1983391,10.04763086,10.29955312,0.0901189571,0.02083727848,0.006164928681,0.0392224667,0.0106438217,89.72690907,89.72690907,89.72690907,0,Train
1252,11,10.14781401,9.76329468,10.64705494,0.2091340592,0.01879493123,0.005183610837,0.05265469658,0.01481186975,89.72690907,89.72690907,89.72690907,0,Train
1253,12,10.13625632,9.995361546,10.38252892,0.115235308,0.02476829106,0.003612339074,0.05956203002,0.01593427785,89.72690907,89.72690907,89.72690907,0,Train
1254,8,9.645936062,7.691638339,10.84618762,0.8875131391,0.2450006834,0.1322963542,0.5934486257,0.121064669,89.73285938,89.73285938,89.73285938,0,Bus
1255,7,10.09862435,8.551431563,11.48053576,1.04487342,0.4116338708,0.1227198426,0.8883346993,0.2130814998,89.73285938,89.73285938,89.73285938,0,Bus
1256,27,9.531090585,8.289049247,10.45887385,0.8069559014,0.1517206417,0.00591328767,0.4298839511,0.1038499836,89.73852255,89.73852255,89.73852255,0,Car
1257,34,9.549101667,7.625122053,11.8422052,1.23039289,0.5381166415,0.2621346284,1.024270287,0.2318387132,89.73852255,89.73852255,89.73852255,0,Car
1258,13,10.21638207,6.841750222,13.56467606,2.533268245,0.2363208396,0.02466527428,0.849876948,0.1751425657,89.73880561,89.73880561,89.73880561,0,Car
1259,15,10.18471344,6.151903845,17.3034258,3.022102379,0.2717400629,0.05180605492,1.821770548,0.3646585322,89.73880561,89.73880561,89.73880561,0,Car
1260,34,10.18134567,9.891006085,10.62667056,0.2357604262,0.03487835473,0.009036527219,0.06181293987,0.01581858214,89.73965474,89.73965474,89.73965474,0,Train
1261,33,10.11245752,9.764658971,10.46834801,0.2493482124,0.03422409587,0.01575962598,0.091730205,0.01678328498,89.73965474,89.73965474,89.73965474,0,Train
1262,38,10.26430658,9.736470306,10.74153706,0.234302039,0.03398724645,0.01014250462,0.1063234269,0.02108795605,89.73965474,89.73965474,89.73965474,0,Train
1263,39,10.27800775,8.685072053,11.2392047,0.7893149457,0.03655411515,0.007067998893,0.06684854382,0.01720592389,89.74050379,89.74050379,89.74050379,0,Train
1264,27,9.575529455,9.481701457,9.669261016,0.06112136087,0.01571520508,0.006300586543,0.03849194745,0.007726601524,89.74333335,89.74333335,89.74333335,0,Bus
1265,28,9.482624169,8.283782668,10.91281522,0.688314369,0.08653453835,0.008200956905,0.30946412,0.0779412116,89.74333335,89.74333335,89.74333335,0,Bus
1266,29,9.749874783,7.615684458,12.0206142,1.227040411,0.29134154,0.06087410107,0.6435553299,0.1816271705,89.74333335,89.74333335,89.74333335,0,Bus
1267,78,9.680882757,9.510009271,9.883676816,0.1175918613,0.01104808363,0.004198191812,0.02622529103,0.005379077421,89.74361625,89.74361625,89.74361625,0,Train
1268,74,9.764053738,9.533358274,10.00001885,0.1463221771,0.03197589695,0.01633232959,0.04249277189,0.00563084783,89.74361625,89.74361625,89.74361625,0,Train
1269,83,9.620055915,9.257991243,9.894694786,0.1807092576,0.01229175068,0.002817716297,0.02752309119,0.00605118709,89.74361625,89.74361625,89.74361625,0,Train
1270,80,9.518897444,9.188420352,9.72008641,0.1684070318,0.02151743292,0.0009714229761,0.04144891042,0.01111758092,89.74361625,89.74361625,89.74361625,0,Train
1271,15,9.689891066,9.627236413,9.755987914,0.04008238421,0.007897222605,0.001525878896,0.01691417316,0.00350735217,89.7467276,89.7467276,89.7467276,0,Train
1272,24,9.691977165,9.578114456,9.899774614,0.08827447433,0.01170305209,0.003903059822,0.02249551827,0.004567351962,89.7467276,89.7467276,89.7467276,0,Train
1273,14,9.685675932,9.635427285,9.82402389,0.04630239032,0.01170079951,0.004774928322,0.02444725636,0.005154568522,89.7467276,89.7467276,89.7467276,0,Train
1274,25,9.685123728,9.510851315,9.932272077,0.1270759453,0.01084329049,0.001361884289,0.03101831068,0.005222971207,89.7467276,89.7467276,89.7467276,0,Train
1275,30,9.670115553,9.566215902,9.753219394,0.05979313041,0.009327983254,0.001030843877,0.0186310128,0.005231829541,89.7467276,89.7467276,89.7467276,0,Train
1276,29,9.631970919,9.345698479,9.8282893,0.11283872,0.02355876979,0.006237915411,0.05269913726,0.01184734665,89.7467276,89.7467276,89.7467276,0,Train
1277,16,9.637792888,9.322590813,9.817255288,0.1165516018,0.02073188875,0.005121523436,0.0597164622,0.01676544433,89.7467276,89.7467276,89.7467276,0,Train
1278,21,10.01411031,9.749460731,10.20483337,0.1723327366,0.01868580851,0.00308665348,0.04768523161,0.01346170964,89.74842423,89.74842423,89.74842423,0,Train
1279,9,9.794326346,7.890751698,11.59634017,1.189509728,0.1440894666,0.02065734571,0.3626401136,0.07817368898,89.74870697,89.74870697,89.74870697,0,Car
1280,7,10.06776871,6.78207157,18.04589797,2.557298593,0.2113332022,0.06263978402,0.5955442662,0.1202276811,89.74870697,89.74870697,89.74870697,0,Car
1281,47,9.995838769,9.506895357,10.71753942,0.3716038827,0.028303453,0.002074634266,0.09212121087,0.02311868474,89.74927242,89.74927242,89.74927242,0,Train
1282,30,9.69174472,8.625860668,10.52768389,0.5468065503,0.05571326829,0.01564535655,0.1179028603,0.0256227389,89.74955513,89.74955513,89.74955513,0,Car
1283,25,9.882867656,8.962969411,10.6527471,0.6189662292,0.1145511041,0.01146508938,0.2565439337,0.05913129358,89.74955513,89.74955513,89.74955513,0,Bus
1284,5,9.878576275,7.447598586,11.45223317,0.9523953831,0.1517105073,0.02531411541,0.2714401556,0.06151836946,89.74955513,89.74955513,89.74955513,0,Bus
1285,6,9.71526199,7.635479236,12.04212002,1.173437661,0.1467809929,0.05133647643,0.275025035,0.07383381147,89.74955513,89.74955513,89.74955513,0,Bus
1286,3,9.57634531,7.214880684,11.29231637,0.9503091104,0.1787530505,0.05494651334,0.4533370454,0.08797745272,89.74955513,89.74955513,89.74955513,0,Bus
1287,26,9.568383546,8.697494098,11.11156094,0.6758261819,0.1969712609,0.06059692634,0.4668749523,0.09347194835,89.74955513,89.74955513,89.74955513,0,Bus
1288,27,9.674227655,8.490583836,10.44257587,0.652765729,0.1814855359,0.04416425312,0.4795439013,0.1085895305,89.74955513,89.74955513,89.74955513,0,Bus
1289,28,9.676821762,8.30148641,11.79312779,0.9958852103,0.1757117777,0.02535238997,0.50026609,0.1115269529,89.74955513,89.74955513,89.74955513,0,Bus
1290,4,9.445797806,5.169101564,12.30328355,1.638485566,0.2139241433,0.04890577319,0.5971957319,0.1149223156,89.74955513,89.74955513,89.74955513,0,Bus
1291,75,9.67880766,9.208714582,10.25435239,0.2702455344,0.08356445453,0.01668994159,0.1694480694,0.04517901631,89.74983783,89.74983783,89.74983783,0,Car
1292,78,9.962012807,9.098741992,11.10842513,0.5571279687,0.1569390232,0.02482567494,0.2552420013,0.09035138067,89.74983783,89.74983783,89.74983783,0,Car
1293,76,9.64668707,9.306815006,10.29177832,0.2564814652,0.05892165077,0.0120207112,0.489471325,0.1002930547,89.74983783,89.74983783,89.74983783,0,Car
1294,74,9.074399264,7.652630282,10.47805439,0.8722992703,0.1211098895,0.01819119656,0.6863422158,0.1548256227,89.74983783,89.74983783,89.74983783,0,Car
1295,45,9.777130127,9.351091273,10.00291888,0.2165702956,0.01671728217,0.002631112563,0.03813325354,0.009847717336,89.75181649,89.75181649,89.75181649,0,Train
